"variable","CODE_SEC","RES_SEC","W_IND"
"h10","7501","7502",1247.20640373775
"h10","7501","7503",179.988626216915
"h10","7501","7504",211.933045663455
"h10","7501","7505",313.173539241277
"h10","7501","7506",337.674232743253
"h10","7501","7508",319.983531409698
"h10","7501","7510",2110.31533169322
"h10","7501","7513",1026.07582095183
"h10","7501","7708",858.222745938852
"h10","7501","7709",172.623403122726
"h10","7501","9202",222.158925294692
"h10","7501","9209",722.102817358834
"h10","7501","9310",431.180902270296
"h10","7501","9312",309.785491227057
"h10","7501","9403",711.812030202974
"h10","7501","9407",368.128604379952
"h10","7501","9506",427.80857833679
"h10","7812","7803",304.786490156799
"h10","7812","7809",259.820685570899
"h10","7812","7811",732.134089779381
"h10","7812","7814",71.901243967564
"h10","7812","9113",895.224370275449
"h10","7812","9206",659.848858862537
"h10","7812","9207",115.492912284598
"h10","7812","9209",914.765253136207
"h10","7812","9212",779.698374945825
"h10","7812","9511",336.801517506877
"h10","9406","9403",503.95825116906
"h10","9406","9407",476.945638653461
"h10","9406","9409",287.381159536849
"h10","9406","9410",812.163027297425
"h10","9406","9412",264.605452922997
"h10","9406","9413",239.452287758211
"h10","9406","9414",184.374278342945
"h11","7501","7502",308.130539542876
"h11","7501","7505",290.939039194371
"h11","7501","7507",487.897447479819
"h11","7501","7510",2110.31533169322
"h11","7501","7513",510.583675351947
"h11","7501","7709",172.623403122726
"h11","7501","9202",222.158925294692
"h11","7501","9206",208.396745312651
"h11","7501","9302",104.61938976375
"h11","7501","9303",1589.88793406913
"h11","7501","9305",784.3256853088
"h11","7501","9310",431.180902270296
"h11","7501","9407",368.128604379952
"h11","7501","9506",427.80857833679
"h11","7503","7504",300.646806439014
"h11","7503","7510",264.495889228862
"h11","7503","7511",1370.30945389417
"h11","7503","7512",1332.51974566002
"h11","7503","7514",948.227624299105
"h11","7503","9108",384.054259310482
"h11","7503","9114",268.479148127374
"h11","7503","9201",922.784165367937
"h11","7503","9206",2115.61724892256
"h11","7503","9209",171.478169126016
"h11","7503","9509",207.855821493686
"h11","7812","7707",585.734361993843
"h11","7812","7803",709.960554702497
"h11","7812","7809",514.296062355699
"h11","7812","7811",1301.9918576646
"h11","7812","7816",631.175754884803
"h11","7812","9111",132.481808273194
"h11","7812","9206",978.741921417
"h11","7812","9207",399.082871580372
"h11","7812","9209",914.765253136207
"h11","7812","9211",406.101193861494
"h11","7812","9212",213.452385747142
"h11","7812","9405",245.896549806443
"h11","7812","9511",336.801517506877
"h11","9406","9404",384.009519974536
"h11","9406","9410",931.654433640305
"h11","9406","9412",264.605452922997
"h11","9406","9413",239.452287758211
"h11","9406","9414",362.277653654307
"h12","7501","7502",802.490462769815
"h12","7501","7504",170.395100754074
"h12","7501","7505",713.126148689423
"h12","7501","7511",446.120421914235
"h12","7501","7514",474.403671046604
"h12","7501","7708",858.222745938852
"h12","7501","7709",172.623403122726
"h12","7501","7801",1181.43981342907
"h12","7501","9108",440.510001068075
"h12","7501","9206",208.396745312651
"h12","7501","9303",1589.88793406913
"h12","7501","9305",784.3256853088
"h12","7501","9310",431.180902270296
"h12","7501","9402",514.503308965174
"h12","7501","9506",427.80857833679
"h12","7503","7504",305.737844205758
"h12","7503","7507",937.511754814124
"h12","7503","7508",1164.05041096366
"h12","7503","7512",1332.51974566002
"h12","7503","7514",948.227624299105
"h12","7503","7715",100.865626091083
"h12","7503","7802",201.696105923986
"h12","7503","7803",305.387220188719
"h12","7503","7811",893.166205674285
"h12","7503","9102",136.284185811688
"h12","7503","9106",478.703587620545
"h12","7503","9201",1644.65992620709
"h12","7503","9202",161.986905259975
"h12","7503","9205",505.199682968016
"h12","7503","9206",738.866468211291
"h12","7503","9208",177.56119026951
"h12","7503","9209",258.702863863011
"h12","7503","9310",247.921492892388
"h12","7503","9509",207.855821493686
"h12","7812","7509",944.275813856214
"h12","7812","7707",585.734361993843
"h12","7812","7803",313.624735553189
"h12","7812","7806",100.451968280201
"h12","7812","7809",1075.11326194018
"h12","7812","7811",270.190315980721
"h12","7812","7816",1248.03429433981
"h12","7812","9111",258.026620574222
"h12","7812","9206",318.893062554463
"h12","7812","9207",1277.54372989118
"h12","7812","9209",914.765253136207
"h12","7812","9211",1057.86704251604
"h12","7812","9212",339.319123893967
"h12","7812","9511",336.801517506877
"h12","9205","7511",541.056778606534
"h12","9205","7710",172.259131785289
"h12","9205","7804",610.810235226401
"h12","9205","7806",396.127534996466
"h12","9205","7811",218.234532505772
"h12","9205","9204",404.164517367527
"h12","9205","9206",307.131392310705
"h12","9205","9207",1141.63579326158
"h12","9205","9501",129.222652471106
"h13","7501","7502",1656.21494938187
"h13","7501","7503",304.791987150286
"h13","7501","7504",266.78103880318
"h13","7501","7505",604.112578435648
"h13","7501","7507",444.504559256784
"h13","7501","7513",1148.67176587952
"h13","7501","7514",467.071537063227
"h13","7501","7703",310.796619356509
"h13","7501","7715",72.8523702016888
"h13","7501","7802",542.526408372752
"h13","7501","9201",513.298696949854
"h13","7501","9205",872.787621593053
"h13","7501","9206",208.396745312651
"h13","7501","9302",93.0410768224687
"h13","7501","9303",342.526732351793
"h13","7501","9309",503.60165831843
"h13","7501","9310",624.613565703294
"h13","7501","9403",319.535593288254
"h13","7501","9405",146.281458007558
"h13","7501","9406",524.669682860664
"h13","7501","9407",292.139464448971
"h13","7501","9411",197.365103838237
"h13","7501","9506",427.80857833679
"h13","7812","7803",313.624735553189
"h13","7812","7806",265.71694239257
"h13","7812","7808",197.208006208758
"h13","7812","7810",151.712289517178
"h13","7812","7811",529.575181273998
"h13","7812","7816",441.943621492215
"h13","7812","9113",764.943040691066
"h13","7812","9207",160.156361985584
"h13","7812","9211",813.485323064826
"h13","7812","9212",485.556632414779
"h13","9406","9107",339.772244962428
"h13","9406","9108",169.488806852799
"h13","9406","9408",181.805916909112
"h13","9406","9410",803.35421921989
"h13","9406","9412",264.605452922997
"h13","9406","9413",239.452287758211
"h13","9406","9414",34.3600814138512
"h14","7501","7502",494.359923226939
"h14","7501","7505",1321.49355670198
"h14","7501","7506",776.736381521049
"h14","7501","7507",444.504559256784
"h14","7501","7508",624.218911533118
"h14","7501","7512",546.843016988531
"h14","7501","7513",2535.14723464779
"h14","7501","7514",467.071537063227
"h14","7501","7708",585.409337011033
"h14","7501","7802",542.526408372752
"h14","7501","7803",473.145949849735
"h14","7501","9208",153.662992035422
"h14","7501","9209",326.139056249888
"h14","7501","9302",805.104371190037
"h14","7501","9303",707.683217124168
"h14","7501","9307",100.028678597578
"h14","7501","9309",503.60165831843
"h14","7501","9310",453.638103175299
"h14","7501","9403",319.535593288254
"h14","7501","9405",146.281458007558
"h14","7501","9406",524.669682860664
"h14","7501","9414",76.0975403318658
"h14","7502","7501",533.284352869662
"h14","7502","7503",844.862705230797
"h14","7502","7506",172.576014493154
"h14","7502","7507",1642.32038939603
"h14","7502","7508",284.04091475207
"h14","7502","7509",2548.36752482414
"h14","7502","7510",564.134057813193
"h14","7502","7511",582.381892176505
"h14","7502","7513",314.115180029116
"h14","7502","7810",57.2979590649456
"h14","7502","9112",253.024574898132
"h14","7502","9207",414.664098299046
"h14","7502","9208",365.41678681686
"h14","7502","9209",678.169740380331
"h14","7502","9406",242.450565103677
"h14","7502","9504",295.303373148323
"h14","7503","7504",464.680171149214
"h14","7503","7505",610.412786363658
"h14","7503","7507",468.189075146935
"h14","7503","7509",497.187372642057
"h14","7503","7510",485.259223963196
"h14","7503","7511",446.120421914235
"h14","7503","7512",2171.48182057024
"h14","7503","7514",1486.97342811488
"h14","7503","7804",2018.81771754468
"h14","7503","9203",201.8484119737
"h14","7503","9204",555.722113112879
