"variable","CODE_SEC","RES_SEC","W_IND"
"h8","7509","9207",232.520457482114
"h8","7509","9208",251.088089952697
"h8","7509","9209",241.181400223186
"h8","7509","9212",320.095084934926
"h8","7509","9307",314.180305276187
"h8","7509","9312",390.662266574254
"h8","7509","9404",328.893377012746
"h8","7509","9411",181.191175885705
"h8","7510","7708",874.171483373027
"h8","7510","7808",211.799555967352
"h8","7510","7811",632.401600217516
"h8","7510","9201",784.614322194422
"h8","7510","9208",168.48182163166
"h8","7510","9310",208.707175412436
"h8","7510","9311",303.485306686879
"h8","7510","9403",531.210371658588
"h8","7510","9407",247.337705399178
"h8","7510","9410",275.869610593175
"h8","7510","9414",126.517131442197
"h8","7812","7809",372.084273461274
"h8","7812","7810",276.837882704391
"h8","7812","7811",830.062542000289
"h8","7812","7813",589.883400286168
"h8","7812","7815",164.017870910769
"h8","7812","7816",616.048718392625
"h8","7812","9111",132.481808273194
"h8","7812","9113",162.689293508282
"h8","7812","9114",223.545710373264
"h8","7812","9310",218.826441977927
"h8","7816","7509",594.322248224899
"h8","7816","7804",112.263217208898
"h8","7816","7809",730.110631996894
"h8","7816","7810",91.8271258368722
"h8","7816","7812",792.092566704898
"h8","7816","7813",1047.72404266287
"h8","7816","9112",162.626802396559
"h8","7816","9114",183.464237664377
"h8","7816","9207",442.491960437896
"h8","7816","9209",245.250135109882
"h8","9101","7507",1201.14708240737
"h8","9101","7509",944.275813856214
"h8","9101","9102",131.961101566948
"h8","9101","9105",205.046912133243
"h8","9101","9107",762.670034670844
"h8","9101","9110",191.697026395179
"h8","9101","9112",150.976866890901
"h8","9101","9114",492.896614861862
"h8","9101","9408",261.992601325187
"h8","9101","9413",160.259036204203
"h8","9113","7511",722.561037406131
"h8","9113","7812",823.240986085032
"h8","9113","7815",181.003969740692
"h8","9113","9111",323.103765093356
"h8","9113","9114",1767.38165853089
"h8","9203","7512",631.85568192512
"h8","9203","7802",659.899407306946
"h8","9203","7805",255.694965015723
"h8","9203","7807",211.795257955177
"h8","9203","9201",583.116817480626
"h8","9203","9202",336.608574254967
"h8","9203","9211",510.620535981343
"h8","9203","9305",452.924190648564
"h8","9203","9307",155.415417659369
"h8","9203","9311",441.262050174971
"h8","9203","9413",241.598347865829
"h8","9204","7704",354.198470545661
"h8","9204","7716",244.100945472321
"h8","9204","7802",466.368993962229
"h8","9204","7807",123.543848037433
"h8","9204","9201",786.401517128742
"h8","9204","9206",241.475284672056
"h8","9204","9208",717.454064983876
"h8","9204","9304",737.075220616027
"h8","9204","9307",95.5627605627441
"h8","9204","9501",177.554217419425
"h8","9204","9502",299.977687612475
"h8","9204","9508",526.979552212837
"h8","9205","7507",1145.70753996968
"h8","9205","7508",287.453711826746
"h8","9205","7807",590.351669631054
"h8","9205","9102",166.610446736555
"h8","9205","9201",225.137131702303
"h8","9205","9203",709.650482715231
"h8","9205","9204",188.13549216075
"h8","9205","9207",909.956604033272
"h8","9205","9413",530.72326691708
"h8","9205","9504",173.053335927796
"h8","9312","7511",517.519343872566
"h8","9312","7512",685.9895501161
"h8","9312","7513",896.929916648822
"h8","9312","9307",155.721809893633
"h8","9312","9308",96.7239673742393
"h8","9312","9310",111.087346082949
"h8","9312","9311",1430.4196228948
"h8","9312","9402",300.640184652385
"h8","9312","9502",90.3766399412843
"h8","9312","9509",176.250839889272
"h8","9312","9513",159.787299979656
"h8","9405","7807",195.575273759329
"h8","9405","9101",782.970450972154
"h8","9405","9106",236.820429600943
"h8","9405","9112",116.145924389785
"h8","9405","9207",881.529586331859
"h8","9405","9404",803.323533022868
"h8","9405","9406",579.84771933286
"h8","9405","9413",55.1339159050128
"h8","9405","9504",133.118667778245
"h8","9405","9505",456.090637958393
"h9","7501","7502",727.205014274976
"h9","7501","7503",354.556528467304
"h9","7501","7504",222.519467377187
"h9","7501","7506",172.576014493154
"h9","7501","7507",487.897447479819
"h9","7501","7508",319.983531409698
"h9","7501","7510",1219.21449334971
"h9","7501","7512",894.902476264806
"h9","7501","7513",1075.4159792108
"h9","7501","7703",215.745522026898
"h9","7501","7707",133.001550882203
"h9","7501","7804",761.898852508885
"h9","7501","7814",78.1014831611413
"h9","7501","9111",122.447331332977
"h9","7501","9201",380.548111784747
"h9","7501","9202",475.818615775253
"h9","7501","9209",185.379763386502
"h9","7501","9211",764.574236544769
"h9","7501","9302",137.753953724035
"h9","7501","9304",425.148769756011
"h9","7501","9307",152.423137602649
"h9","7501","9310",154.451765193808
"h9","7501","9311",230.490914194704
"h9","7501","9312",602.251378769414
"h9","7501","9402",232.919718829449
"h9","7501","9405",397.601466741976
"h9","7501","9406",324.120503063641
"h9","7501","9414",85.6819895017575
"h9","7501","9506",251.731432665086
"h9","7501","9507",442.386634965522
"h9","7502","7505",326.444677318093
"h9","7502","7506",255.406714667343
"h9","7502","7508",770.748735076418
"h9","7502","7509",594.322248224899
"h9","7502","7510",419.524008356923
"h9","7502","7706",372.480980346517
"h9","7502","7712",360.927361252878
"h9","7502","7804",165.822322989905
"h9","7502","7807",337.968270998923
"h9","7502","7811",482.332779030251
"h9","7502","7814",53.0998849453378
"h9","7502","7815",164.017870910769
"h9","7502","9206",207.331177548994
"h9","7502","9207",133.619480707025
"h9","7502","9211",467.120360991547
"h9","7502","9212",320.095084934926
"h9","7502","9308",303.314002310338
"h9","7502","9310",609.531595599146
"h9","7502","9312",403.544612231543
"h9","7502","9409",453.42225628493
"h9","7502","9509",380.83046369117
"h9","7502","9512",709.650900477028
"h9","7503","7502",1068.37786577787
"h9","7503","7504",234.326880782298
"h9","7503","7507",516.309002406718
"h9","7503","7509",1286.41265023982
"h9","7503","7510",523.438014813826
"h9","7503","7511",1797.18362768502
"h9","7503","7513",1161.92083761905
"h9","7503","7713",68.2965843246199
"h9","7503","7714",459.20515173763
"h9","7503","7715",189.338267711262
"h9","7503","7802",1603.13001676836
"h9","7503","7806",163.599483790673
"h9","7503","7810",182.976944205538
"h9","7503","7812",2261.50115887356
"h9","7503","7813",183.940758855262
"h9","7503","9107",503.827622592846
"h9","7503","9108",125.752553857531
"h9","7503","9109",366.950860545745
"h9","7503","9114",285.560637753284
"h9","7503","9203",653.88486258937
"h9","7503","9209",422.76472797401
"h9","7503","9212",144.456651494945
"h9","7503","9307",419.552382544421
"h9","7503","9310",211.404042666604
"h9","7503","9311",310.153848375244
"h9","7503","9312",1060.01384523835
"h9","7503","9402",559.370961558517
"h9","7503","9404",279.746082095448
"h9","7503","9406",289.476595758496
"h9","7503","9409",1077.83600776627
"h9","7503","9413",83.1170791333842
"h9","7503","9508",362.377329937832
"h9","7503","9510",576.128222445
"h9","7506","7505",438.479848756589
"h9","7506","7508",423.114266948085
"h9","7506","7514",738.095210086801
"h9","7506","7703",139.469705028997
"h9","7506","7806",219.678833998684
"h9","7506","7816",230.840513054597
"h9","7506","9112",181.319652418109
"h9","7506","9304",539.669431526354
"h9","7506","9407",1179.3427355125
"h9","7506","9411",224.281951780748
"h9","7506","9504",114.673302364316
"h9","7506","9508",367.420201802623
"h9","7506","9510",224.018275926013
"h9","7506","9513",135.850174576141
"h9","7507","7504",143.899784241778
"h9","7507","7505",470.080182340616
"h9","7507","7509",856.054610162323
"h9","7507","7513",450.143634696773
"h9","7507","9104",126.450675658459
"h9","7507","9106",287.977604453847
"h9","7507","9107",190.421003839964
"h9","7507","9307",246.034971434262
"h9","7507","9311",365.221404028282
"h9","7507","9405",96.2316721651672
"h9","7507","9407",293.84538112009
"h9","7507","9411",211.944829877654
"h9","7507","9414",91.2762317490499
"h9","7507","9506",185.126411097116
"h9","7509","7504",275.843522624048
"h9","7509","7510",1685.22359601599
"h9","7509","7511",440.989297954438
"h9","7509","7802",602.954310255506
"h9","7509","7811",341.889238723391
"h9","7509","7813",145.679361901962
"h9","7509","7814",71.4651533085516
"h9","7509","9112",181.319652418109
"h9","7509","9201",232.246263701851
"h9","7509","9202",141.69229479836
"h9","7509","9206",801.407702663244
"h9","7509","9207",232.520457482114
"h9","7509","9208",251.088089952697
"h9","7509","9209",442.807465548899
"h9","7509","9211",545.000459259509
"h9","7509","9307",474.399426114123
"h9","7509","9311",129.334235574908
"h9","7509","9312",390.662266574254
"h9","7509","9404",328.893377012746
"h9","7509","9411",181.191175885705
"h9","7510","7708",874.171483373027
"h9","7510","7808",211.799555967352
"h9","7510","7811",632.401600217516
"h9","7510","9107",378.015646867404
"h9","7510","9108",98.0846610996276
"h9","7510","9201",784.614322194422
"h9","7510","9208",271.353420494069
"h9","7510","9310",208.707175412436
"h9","7510","9311",303.485306686879
"h9","7510","9402",332.213015463847
"h9","7510","9403",531.210371658588
"h9","7510","9407",1127.77569576541
"h9","7510","9409",390.47312775562
"h9","7510","9410",275.869610593175
"h9","7510","9414",126.517131442197
"h9","7510","9501",413.88044258542
"h9","7513","7511",643.895021370666
"h9","7513","7514",795.337460281406
"h9","7513","7704",312.9817213798
"h9","7513","9101",136.699297266234
"h9","7513","9112",162.362036651196
"h9","7513","9304",898.723116868349
"h9","7513","9305",1048.47825303352
"h9","7513","9312",990.865670790562
"h9","7513","9403",555.477183616594
"h9","7513","9410",241.788904196605
"h9","7513","9505",494.897409672525
"h9","7812","7803",231.861077676224
"h9","7812","7809",903.58823223364
"h9","7812","7810",276.837882704391
"h9","7812","7811",1652.35075668647
"h9","7812","7813",589.883400286168
"h9","7812","7816",1130.50501023278
"h9","7812","9111",132.481808273194
"h9","7812","9113",162.689293508282
"h9","7812","9114",383.88945487149
"h9","7812","9310",218.826441977927
"h9","7816","7509",594.322248224899
"h9","7816","7804",112.263217208898
"h9","7816","7809",730.110631996894
"h9","7816","7810",353.345545159043
"h9","7816","7812",792.092566704898
"h9","7816","7813",1047.72404266287
"h9","7816","9112",162.626802396559
"h9","7816","9114",183.464237664377
"h9","7816","9207",442.491960437896
"h9","7816","9209",245.250135109882
"h9","9101","7507",1201.14708240737
"h9","9101","7509",944.275813856214
"h9","9101","9102",131.961101566948
"h9","9101","9105",205.046912133243
"h9","9101","9107",762.670034670844
"h9","9101","9109",193.572974991975
"h9","9101","9110",463.090459368797
"h9","9101","9112",150.976866890901
"h9","9101","9114",492.896614861862
"h9","9101","9408",261.992601325187
"h9","9101","9413",160.259036204203
"h9","9113","7511",722.561037406131
"h9","9113","7812",823.240986085032
"h9","9113","7815",181.003969740692
"h9","9113","9111",150.935140616318
"h9","9113","9114",2094.11822612389
"h9","9203","7512",631.85568192512
"h9","9203","7802",659.899407306946
"h9","9203","7805",255.694965015723
"h9","9203","7807",211.795257955177
"h9","9203","7814",53.4837509479166
"h9","9203","9102",89.1861840187001
"h9","9203","9201",583.116817480626
"h9","9203","9202",336.608574254967
"h9","9203","9206",755.076170325302
"h9","9203","9211",510.620535981343
"h9","9203","9305",452.924190648564
"h9","9203","9307",155.415417659369
"h9","9203","9311",441.262050174971
"h9","9203","9413",241.598347865829
"h9","9204","7704",354.198470545661
"h9","9204","7716",244.100945472321
"h9","9204","7802",466.368993962229
"h9","9204","7807",123.543848037433
"h9","9204","9201",786.401517128742
"h9","9204","9203",596.3165622151
"h9","9204","9206",241.475284672056
"h9","9204","9208",717.454064983876
"h9","9204","9304",737.075220616027
"h9","9204","9305",506.895514981632
"h9","9204","9307",95.5627605627441
"h9","9204","9501",177.554217419425
"h9","9204","9502",299.977687612475
"h9","9204","9508",766.604781589472
"h9","9204","9509",164.25981501677
"h9","9205","7503",280.764154024231
"h9","9205","7507",1145.70753996968
"h9","9205","7508",287.453711826746
"h9","9205","7803",798.988186377745
"h9","9205","7807",857.519431603937
"h9","9205","7809",413.418526571508
"h9","9205","7811",360.657873987515
"h9","9205","7814",71.4651533085516
"h9","9205","9102",166.610446736555
"h9","9205","9201",225.137131702303
"h9","9205","9202",625.449256784343
"h9","9205","9203",709.650482715231
"h9","9205","9204",188.13549216075
"h9","9205","9207",1149.67870247133
"h9","9205","9208",108.458953186587
"h9","9205","9408",202.162540746239
"h9","9205","9413",530.72326691708
"h9","9205","9504",173.053335927796
"h9","9309","7703",318.95830379438
"h9","9309","7815",250.088777033165
"h9","9309","9303",1589.88793406913
"h9","9309","9307",527.985855469155
"h9","9309","9308",139.16596099356
"h9","9309","9310",1008.50970489725
"h9","9309","9311",230.490914194704
"h9","9309","9411",226.610238392651
"h9","9309","9412",82.8597879151922
"h9","9309","9503",312.211684577088
"h9","9311","7809",311.09207093561
"h9","9311","9210",950.862849058292
"h9","9311","9303",835.640668523455
"h9","9311","9304",426.238382883809
"h9","9311","9305",281.645860545316
"h9","9311","9308",136.983224826042
"h9","9311","9309",285.537959949666
"h9","9311","9310",337.362456122515
"h9","9311","9312",1239.4880575501
"h9","9311","9504",149.339945518175
"h9","9311","9506",535.140444563619
"h9","9311","9509",456.043641634534
"h9","9311","9511",327.645859319303
"h9","9311","9513",135.850174576141
"h9","9312","7511",517.519343872566
"h9","9312","7512",685.9895501161
"h9","9312","7513",896.929916648822
"h9","9312","9208",197.081649062174
"h9","9312","9303",815.812149939424
"h9","9312","9307",155.721809893633
"h9","9312","9308",96.7239673742393
"h9","9312","9310",394.259612002403
"h9","9312","9311",1502.35172772159
"h9","9312","9402",300.640184652385
"h9","9312","9502",90.3766399412843
"h9","9312","9509",176.250839889272
"h9","9312","9510",251.389870263913
"h9","9312","9513",159.787299979656
"h10","7501","7502",727.205014274976
"h10","7501","7503",354.556528467304
"h10","7501","7504",222.519467377187
"h10","7501","7506",172.576014493154
"h10","7501","7507",487.897447479819
"h10","7501","7508",319.983531409698
"h10","7501","7510",1219.21449334971
"h10","7501","7512",894.902476264806
"h10","7501","7513",1075.4159792108
"h10","7501","7703",215.745522026898
"h10","7501","7707",133.001550882203
"h10","7501","7804",761.898852508885
"h10","7501","9111",246.708213035518
"h10","7501","9201",380.548111784747
"h10","7501","9202",806.300550064838
"h10","7501","9203",531.92374534006
"h10","7501","9209",185.379763386502
"h10","7501","9211",764.574236544769
"h10","7501","9302",137.753953724035
"h10","7501","9304",425.148769756011
"h10","7501","9307",152.423137602649
"h10","7501","9310",414.657204936109
"h10","7501","9311",230.490914194704
"h10","7501","9312",602.251378769414
"h10","7501","9402",232.919718829449
"h10","7501","9405",397.601466741976
"h10","7501","9406",324.120503063641
"h10","7501","9414",85.6819895017575
"h10","7501","9507",442.386634965522
"h10","7502","7505",326.444677318093
"h10","7502","7506",255.406714667343
"h10","7502","7508",770.748735076418
"h10","7502","7509",1143.65236817133
"h10","7502","7510",419.524008356923
"h10","7502","7706",372.480980346517
"h10","7502","7712",360.927361252878
"h10","7502","7804",165.822322989905
"h10","7502","7807",337.968270998923
"h10","7502","7811",482.332779030251
"h10","7502","7812",490.378745882313
"h10","7502","7814",53.0998849453378
"h10","7502","7815",164.017870910769
"h10","7502","9109",202.876419322106
"h10","7502","9206",207.331177548994
"h10","7502","9207",133.619480707025
"h10","7502","9208",312.039120081771
"h10","7502","9210",637.026067221919
"h10","7502","9211",467.120360991547
"h10","7502","9212",742.757539127783
"h10","7502","9308",738.736769245744
"h10","7502","9310",609.531595599146
"h10","7502","9312",403.544612231543
"h10","7502","9407",474.388418739588
"h10","7502","9409",453.42225628493
"h10","7502","9509",380.83046369117
"h10","7502","9512",709.650900477028
"h10","7503","7502",1068.37786577787
"h10","7503","7505",470.080182340616
"h10","7503","7507",516.309002406718
"h10","7503","7509",737.082530293393
"h10","7503","7510",523.438014813826
"h10","7503","7511",1797.18362768502
"h10","7503","7513",1490.58748271119
"h10","7503","7713",68.2965843246199
"h10","7503","7714",459.20515173763
"h10","7503","7715",189.338267711262
"h10","7503","7802",1603.13001676836
"h10","7503","7805",709.97457960079
"h10","7503","7806",163.599483790673
"h10","7503","7810",182.976944205538
"h10","7503","7812",2261.50115887356
"h10","7503","9106",478.703587620545
"h10","7503","9107",503.827622592846
"h10","7503","9108",353.404694651313
"h10","7503","9109",366.950860545745
"h10","7503","9113",686.023944587883
"h10","7503","9114",554.039785880658
"h10","7503","9203",653.88486258937
"h10","7503","9206",738.866468211291
"h10","7503","9208",214.937881144952
"h10","7503","9209",870.855348834331
"h10","7503","9212",144.456651494945
"h10","7503","9306",170.464107195556
"h10","7503","9307",419.552382544421
"h10","7503","9310",211.404042666604
"h10","7503","9311",310.153848375244
"h10","7503","9312",1060.01384523835
"h10","7503","9402",559.370961558517
"h10","7503","9404",279.746082095448
"h10","7503","9406",289.476595758496
"h10","7503","9409",1077.83600776627
"h10","7503","9413",83.1170791333842
"h10","7503","9508",362.377329937832
"h10","7503","9509",235.094451807709
"h10","7503","9510",576.128222445
"h10","7504","7502",853.724486612058
"h10","7504","7513",433.778193236557
"h10","7504","7707",122.336907474868
"h10","7504","7712",785.932953333901
"h10","7504","9107",574.938920820201
"h10","7504","9310",274.593377233213
"h10","7504","9311",230.490914194704
"h10","7504","9414",76.6859174517552
"h10","7504","9503",294.934219607822
"h10","7504","9508",893.974441236055
"h10","7504","9509",532.695390367337
"h10","7504","9510",234.746073707552
"h10","7504","9512",169.702193504461
"h10","7506","7505",438.479848756589
"h10","7506","7508",423.114266948085
"h10","7506","7514",738.095210086801
"h10","7506","7703",139.469705028997
"h10","7506","7806",219.678833998684
"h10","7506","7814",78.1014831611413
"h10","7506","7816",230.840513054597
"h10","7506","9110",576.24015569274
"h10","7506","9112",181.319652418109
"h10","7506","9304",539.669431526354
"h10","7506","9407",1179.3427355125
"h10","7506","9411",224.281951780748
"h10","7506","9504",114.673302364316
"h10","7506","9507",221.724511236
"h10","7506","9508",367.420201802623
"h10","7506","9510",224.018275926013
"h10","7506","9513",135.850174576141
"h10","7507","7504",143.899784241778
"h10","7507","7505",470.080182340616
"h10","7507","7509",1382.62144843422
"h10","7507","7513",957.242016726189
"h10","7507","7712",698.99345525401
"h10","7507","9104",126.450675658459
"h10","7507","9106",287.977604453847
"h10","7507","9107",190.421003839964
"h10","7507","9114",268.479148127374
"h10","7507","9307",246.034971434262
"h10","7507","9311",365.221404028282
"h10","7507","9405",96.2316721651672
"h10","7507","9407",293.84538112009
"h10","7507","9411",211.944829877654
"h10","7507","9414",91.2762317490499
"h10","7507","9506",185.126411097116
"h10","7508","7502",521.574122859467
"h10","7508","7511",1201.44448483784
"h10","7508","7802",657.536031259499
"h10","7508","9111",301.293714161375
"h10","7508","9210",440.800536835699
"h10","7508","9305",655.667017167285
"h10","7508","9310",168.773079644374
"h10","7508","9311",230.490914194704
"h10","7508","9406",205.143535476994
"h10","7508","9414",112.364833830068
"h10","7508","9508",367.420201802623
"h10","7508","9513",167.978481048577
"h10","7509","7503",995.568099864284
"h10","7509","7504",275.843522624048
"h10","7509","7507",281.09683632997
"h10","7509","7510",1685.22359601599
"h10","7509","7511",440.989297954438
"h10","7509","7802",602.954310255506
"h10","7509","7811",341.889238723391
"h10","7509","7812",386.250597992922
"h10","7509","7813",145.679361901962
"h10","7509","7814",71.4651533085516
"h10","7509","9105",648.154418842924
"h10","7509","9112",181.319652418109
"h10","7509","9201",232.246263701851
"h10","7509","9202",141.69229479836
"h10","7509","9206",801.407702663244
"h10","7509","9207",232.520457482114
"h10","7509","9208",251.088089952697
"h10","7509","9209",442.807465548899
"h10","7509","9211",545.000459259509
"h10","7509","9307",474.399426114123
"h10","7509","9311",129.334235574908
"h10","7509","9312",390.662266574254
"h10","7509","9404",328.893377012746
"h10","7509","9411",181.191175885705
"h10","7510","7708",874.171483373027
"h10","7510","7808",211.799555967352
"h10","7510","7811",632.401600217516
"h10","7510","7813",271.430103404886
"h10","7510","9107",378.015646867404
"h10","7510","9108",98.0846610996276
"h10","7510","9203",233.199037562241
"h10","7510","9208",508.714123591687
"h10","7510","9310",208.707175412436
"h10","7510","9311",303.485306686879
"h10","7510","9402",332.213015463847
"h10","7510","9403",531.210371658588
"h10","7510","9407",721.726124138766
"h10","7510","9409",390.47312775562
"h10","7510","9410",275.869610593175
"h10","7510","9414",126.517131442197
"h10","7510","9501",413.88044258542
"h10","7512","7705",232.315141150404
"h10","7512","9107",452.867597411494
"h10","7512","9110",231.385574774125
"h10","7512","9202",584.750231805003
"h10","7512","9203",359.833453329305
"h10","7512","9307",246.398780458067
"h10","7512","9311",230.490914194704
"h10","7512","9312",1349.00937950861
"h10","7512","9501",323.128733059555
"h10","7512","9507",372.188666368622
"h10","7512","9509",390.405036398911
"h10","7513","7504",647.528135214849
"h10","7513","7511",643.895021370666
"h10","7513","7514",795.337460281406
"h10","7513","7704",312.9817213798
"h10","7513","9101",136.699297266234
"h10","7513","9112",162.362036651196
"h10","7513","9305",1048.47825303352
"h10","7513","9312",323.721827323268
"h10","7513","9403",555.477183616594
"h10","7513","9410",241.788904196605
"h10","7513","9505",494.897409672525
"h10","7702","7505",680.420724566253
"h10","7702","7701",868.105309796463
"h10","7702","7714",311.743333416652
"h10","7702","7716",122.249634186698
"h10","7702","7807",265.379028142499
"h10","7702","9108",138.816379841595
"h10","7702","9302",129.366469212116
"h10","7702","9310",168.773079644374
"h10","7702","9408",421.807455454002
"h10","7702","9414",201.750630388675
"h10","7812","7809",903.58823223364
"h10","7812","7810",488.467088166189
"h10","7812","7811",1652.35075668647
"h10","7812","7813",800.857486159077
"h10","7812","7816",1130.50501023278
"h10","7812","9111",132.481808273194
"h10","7812","9113",162.689293508282
"h10","7812","9114",383.88945487149
"h10","7812","9208",322.779468185794
"h10","7812","9310",218.826441977927
"h10","7816","7509",594.322248224899
"h10","7816","7804",112.263217208898
"h10","7816","7809",730.110631996894
"h10","7816","7810",91.8271258368722
"h10","7816","7812",792.092566704898
"h10","7816","7813",1209.21273851816
"h10","7816","9112",162.626802396559
"h10","7816","9114",183.464237664377
"h10","7816","9207",442.491960437896
"h10","7816","9209",245.250135109882
"h10","9101","7507",1201.14708240737
"h10","9101","7509",944.275813856214
"h10","9101","9102",131.961101566948
"h10","9101","9105",205.046912133243
"h10","9101","9106",1264.53715884004
"h10","9101","9107",762.670034670844
"h10","9101","9109",193.572974991975
"h10","9101","9110",463.090459368797
"h10","9101","9112",150.976866890901
"h10","9101","9114",624.62382309067
"h10","9101","9408",261.992601325187
"h10","9101","9413",160.259036204203
"h10","9113","7511",722.561037406131
"h10","9113","7812",823.240986085032
"h10","9113","7815",181.003969740692
"h10","9113","9102",166.610446736555
"h10","9113","9111",150.935140616318
"h10","9113","9114",2094.11822612389
"h10","9113","9210",384.190159909419
"h10","9203","7512",631.85568192512
"h10","9203","7802",659.899407306946
"h10","9203","7805",255.694965015723
"h10","9203","7807",211.795257955177
"h10","9203","7814",53.4837509479166
"h10","9203","9102",89.1861840187001
"h10","9203","9201",229.114864531462
"h10","9203","9202",336.608574254967
"h10","9203","9206",755.076170325302
"h10","9203","9211",510.620535981343
"h10","9203","9305",452.924190648564
"h10","9203","9311",441.262050174971
"h10","9203","9413",241.598347865829
"h10","9203","9509",170.309376075611
"h10","9204","7704",354.198470545661
"h10","9204","7716",244.100945472321
"h10","9204","7802",466.368993962229
"h10","9204","9201",786.401517128742
"h10","9204","9203",993.97762127239
"h10","9204","9208",717.454064983876
"h10","9204","9303",646.628078959354
"h10","9204","9304",737.075220616027
"h10","9204","9305",506.895514981632
"h10","9204","9307",95.5627605627441
"h10","9204","9501",177.554217419425
"h10","9204","9502",299.977687612475
"h10","9204","9508",766.604781589472
"h10","9204","9509",164.25981501677
"h10","9205","7503",280.764154024231
"h10","9205","7504",301.976503415748
"h10","9205","7507",1145.70753996968
"h10","9205","7508",287.453711826746
"h10","9205","7803",798.988186377745
"h10","9205","7807",857.519431603937
"h10","9205","7809",413.418526571508
"h10","9205","7811",360.657873987515
"h10","9205","7814",71.4651533085516
